country,brand_name,months_postgx,n_gxs
COUNTRY_3536,BRAND_41B7,13,
COUNTRY_3536,BRAND_41B7,14,
COUNTRY_3536,BRAND_41B7,15,
COUNTRY_3536,BRAND_41B7,16,
COUNTRY_3536,BRAND_41B7,17,
COUNTRY_3536,BRAND_41B7,18,
COUNTRY_3536,BRAND_41B7,19,
COUNTRY_3536,BRAND_41B7,20,
COUNTRY_3536,BRAND_41B7,21,
COUNTRY_3536,BRAND_41B7,22,
COUNTRY_3536,BRAND_41B7,23,
COUNTRY_3536,BRAND_2685,0,1.0
COUNTRY_3536,BRAND_2685,1,1.0
COUNTRY_3536,BRAND_2685,2,1.0
COUNTRY_3536,BRAND_2685,3,1.0
COUNTRY_3536,BRAND_2685,4,1.0
COUNTRY_3536,BRAND_2685,5,1.0
COUNTRY_3536,BRAND_2685,6,1.0
COUNTRY_3536,BRAND_2685,7,1.0
COUNTRY_3536,BRAND_2685,8,1.0
COUNTRY_3536,BRAND_2685,9,1.0
COUNTRY_3536,BRAND_2685,10,1.0
COUNTRY_3536,BRAND_2685,11,1.0
COUNTRY_3536,BRAND_2685,12,1.0
COUNTRY_3536,BRAND_2685,13,1.0
COUNTRY_3536,BRAND_2685,14,1.0
COUNTRY_3536,BRAND_2685,15,1.0
COUNTRY_3536,BRAND_2685,16,1.0
COUNTRY_3536,BRAND_2685,17,1.0
COUNTRY_3536,BRAND_2685,18,1.0
COUNTRY_3536,BRAND_2685,19,1.0
COUNTRY_3536,BRAND_2685,20,1.0
COUNTRY_3536,BRAND_2685,21,1.0
COUNTRY_3536,BRAND_2685,22,1.0
COUNTRY_3536,BRAND_2685,23,1.0
COUNTRY_9891,BRAND_CAC1,0,
COUNTRY_9891,BRAND_CAC1,1,
COUNTRY_9891,BRAND_CAC1,2,
COUNTRY_9891,BRAND_CAC1,3,
COUNTRY_9891,BRAND_CAC1,4,
COUNTRY_9891,BRAND_CAC1,5,
COUNTRY_9891,BRAND_CAC1,6,
COUNTRY_9891,BRAND_CAC1,7,
COUNTRY_9891,BRAND_CAC1,8,
COUNTRY_9891,BRAND_CAC1,9,
COUNTRY_9891,BRAND_CAC1,10,
COUNTRY_9891,BRAND_CAC1,11,
COUNTRY_9891,BRAND_CAC1,12,
COUNTRY_9891,BRAND_CAC1,13,
COUNTRY_9891,BRAND_CAC1,14,
COUNTRY_9891,BRAND_CAC1,15,
COUNTRY_9891,BRAND_CAC1,16,
COUNTRY_9891,BRAND_CAC1,17,
COUNTRY_9891,BRAND_CAC1,18,
COUNTRY_9891,BRAND_CAC1,19,
COUNTRY_9891,BRAND_CAC1,20,
COUNTRY_9891,BRAND_CAC1,21,
COUNTRY_9891,BRAND_CAC1,22,
COUNTRY_9891,BRAND_CAC1,23,
COUNTRY_9891,BRAND_118A,0,0.0
COUNTRY_9891,BRAND_118A,1,0.0
COUNTRY_9891,BRAND_118A,2,0.0
COUNTRY_9891,BRAND_118A,3,0.0
COUNTRY_9891,BRAND_118A,4,1.0
COUNTRY_9891,BRAND_118A,5,1.0
COUNTRY_9891,BRAND_118A,6,1.0
COUNTRY_9891,BRAND_118A,7,1.0
COUNTRY_9891,BRAND_118A,8,1.0
COUNTRY_9891,BRAND_118A,9,1.0
COUNTRY_9891,BRAND_118A,10,1.0
COUNTRY_9891,BRAND_118A,11,1.0
COUNTRY_9891,BRAND_118A,12,1.0
COUNTRY_9891,BRAND_118A,13,1.0
COUNTRY_9891,BRAND_118A,14,1.0
COUNTRY_9891,BRAND_118A,15,1.0
COUNTRY_9891,BRAND_118A,16,1.0
COUNTRY_9891,BRAND_118A,17,1.0
COUNTRY_9891,BRAND_118A,18,1.0
COUNTRY_9891,BRAND_118A,19,1.0
COUNTRY_9891,BRAND_118A,20,1.0
COUNTRY_9891,BRAND_118A,21,1.0
COUNTRY_9891,BRAND_118A,22,1.0
COUNTRY_9891,BRAND_118A,23,1.0
COUNTRY_9891,BRAND_963B,0,
COUNTRY_9891,BRAND_963B,1,
COUNTRY_9891,BRAND_963B,2,
COUNTRY_9891,BRAND_963B,3,
COUNTRY_9891,BRAND_963B,4,
COUNTRY_9891,BRAND_963B,5,
COUNTRY_9891,BRAND_963B,6,
COUNTRY_9891,BRAND_963B,7,
COUNTRY_9891,BRAND_963B,8,
COUNTRY_9891,BRAND_963B,9,
COUNTRY_9891,BRAND_963B,10,
COUNTRY_9891,BRAND_963B,11,
COUNTRY_9891,BRAND_963B,12,
COUNTRY_9891,BRAND_963B,13,
COUNTRY_9891,BRAND_963B,14,
COUNTRY_9891,BRAND_963B,15,
COUNTRY_9891,BRAND_963B,16,
COUNTRY_9891,BRAND_963B,17,
COUNTRY_9891,BRAND_963B,18,
COUNTRY_9891,BRAND_963B,19,
COUNTRY_9891,BRAND_963B,20,
COUNTRY_9891,BRAND_963B,21,
COUNTRY_9891,BRAND_963B,22,
COUNTRY_9891,BRAND_963B,23,
COUNTRY_9891,BRAND_8669,0,3.0
COUNTRY_9891,BRAND_8669,1,3.0
COUNTRY_9891,BRAND_8669,2,3.0
COUNTRY_9891,BRAND_8669,3,3.0
COUNTRY_9891,BRAND_8669,4,3.0
COUNTRY_9891,BRAND_8669,5,3.0
COUNTRY_9891,BRAND_8669,6,3.0
COUNTRY_9891,BRAND_8669,7,3.0
COUNTRY_9891,BRAND_8669,8,3.0
COUNTRY_9891,BRAND_8669,9,3.0
COUNTRY_9891,BRAND_8669,10,3.0
COUNTRY_9891,BRAND_8669,11,3.0
COUNTRY_9891,BRAND_8669,12,3.0
COUNTRY_9891,BRAND_8669,13,3.0
COUNTRY_9891,BRAND_8669,14,3.0
COUNTRY_9891,BRAND_8669,15,3.0
COUNTRY_9891,BRAND_8669,16,3.0
COUNTRY_9891,BRAND_8669,17,3.0
COUNTRY_9891,BRAND_8669,18,3.0
COUNTRY_9891,BRAND_8669,19,3.0
COUNTRY_9891,BRAND_8669,20,3.0
COUNTRY_9891,BRAND_8669,21,3.0
COUNTRY_9891,BRAND_8669,22,3.0
COUNTRY_9891,BRAND_8669,23,3.0
COUNTRY_9891,BRAND_FA46,0,
COUNTRY_9891,BRAND_FA46,1,
COUNTRY_9891,BRAND_FA46,2,
COUNTRY_9891,BRAND_FA46,3,
COUNTRY_9891,BRAND_FA46,4,
COUNTRY_9891,BRAND_FA46,5,
COUNTRY_9891,BRAND_FA46,6,
COUNTRY_9891,BRAND_FA46,7,
COUNTRY_9891,BRAND_FA46,8,
COUNTRY_9891,BRAND_FA46,9,
COUNTRY_9891,BRAND_FA46,10,
COUNTRY_9891,BRAND_FA46,11,
COUNTRY_9891,BRAND_FA46,12,
COUNTRY_9891,BRAND_FA46,13,
COUNTRY_9891,BRAND_FA46,14,
COUNTRY_9891,BRAND_FA46,15,
COUNTRY_9891,BRAND_FA46,16,
COUNTRY_9891,BRAND_FA46,17,
COUNTRY_9891,BRAND_FA46,18,
COUNTRY_9891,BRAND_FA46,19,
COUNTRY_9891,BRAND_FA46,20,
COUNTRY_9891,BRAND_FA46,21,
COUNTRY_9891,BRAND_FA46,22,
COUNTRY_9891,BRAND_FA46,23,
COUNTRY_9891,BRAND_E7C2,0,6.0
COUNTRY_9891,BRAND_E7C2,1,6.0
COUNTRY_9891,BRAND_E7C2,2,6.0
COUNTRY_9891,BRAND_E7C2,3,6.0
COUNTRY_9891,BRAND_E7C2,4,6.0
COUNTRY_9891,BRAND_E7C2,5,6.0
COUNTRY_9891,BRAND_E7C2,6,6.0
COUNTRY_9891,BRAND_E7C2,7,6.0
COUNTRY_9891,BRAND_E7C2,8,6.0
COUNTRY_9891,BRAND_E7C2,9,6.0
COUNTRY_9891,BRAND_E7C2,10,6.0
COUNTRY_9891,BRAND_E7C2,11,6.0
COUNTRY_9891,BRAND_E7C2,12,6.0
COUNTRY_9891,BRAND_E7C2,13,6.0
COUNTRY_9891,BRAND_E7C2,14,6.0
COUNTRY_9891,BRAND_E7C2,15,6.0
COUNTRY_9891,BRAND_E7C2,16,6.0
COUNTRY_9891,BRAND_E7C2,17,6.0
COUNTRY_9891,BRAND_E7C2,18,6.0
COUNTRY_9891,BRAND_E7C2,19,6.0
COUNTRY_9891,BRAND_E7C2,20,6.0
COUNTRY_9891,BRAND_E7C2,21,6.0
COUNTRY_9891,BRAND_E7C2,22,6.0
COUNTRY_9891,BRAND_E7C2,23,6.0
COUNTRY_9891,BRAND_562D,0,3.0
COUNTRY_9891,BRAND_562D,1,3.0
COUNTRY_9891,BRAND_562D,2,3.0
COUNTRY_9891,BRAND_562D,3,3.0
COUNTRY_9891,BRAND_562D,4,3.0
COUNTRY_9891,BRAND_562D,5,3.0
COUNTRY_9891,BRAND_562D,6,3.0
COUNTRY_9891,BRAND_562D,7,3.0
COUNTRY_9891,BRAND_562D,8,3.0
COUNTRY_9891,BRAND_562D,9,3.0
COUNTRY_9891,BRAND_562D,10,3.0
COUNTRY_9891,BRAND_562D,11,3.0
COUNTRY_9891,BRAND_562D,12,3.0
COUNTRY_9891,BRAND_562D,13,3.0
COUNTRY_9891,BRAND_562D,14,3.0
COUNTRY_9891,BRAND_562D,15,3.0
COUNTRY_9891,BRAND_562D,16,3.0
COUNTRY_9891,BRAND_562D,17,3.0
COUNTRY_9891,BRAND_562D,18,3.0
COUNTRY_9891,BRAND_562D,19,3.0
COUNTRY_9891,BRAND_562D,20,3.0
COUNTRY_9891,BRAND_562D,21,3.0
COUNTRY_9891,BRAND_562D,22,3.0
COUNTRY_9891,BRAND_562D,23,3.0
COUNTRY_9891,BRAND_37DB,0,
COUNTRY_9891,BRAND_37DB,1,
COUNTRY_9891,BRAND_37DB,2,
COUNTRY_9891,BRAND_37DB,3,
COUNTRY_9891,BRAND_37DB,4,
COUNTRY_9891,BRAND_37DB,5,
COUNTRY_9891,BRAND_37DB,6,
COUNTRY_9891,BRAND_37DB,7,
COUNTRY_9891,BRAND_37DB,8,
COUNTRY_9891,BRAND_37DB,9,
COUNTRY_9891,BRAND_37DB,10,
COUNTRY_9891,BRAND_37DB,11,
COUNTRY_9891,BRAND_37DB,12,
COUNTRY_9891,BRAND_37DB,13,
COUNTRY_9891,BRAND_37DB,14,
COUNTRY_9891,BRAND_37DB,15,
COUNTRY_9891,BRAND_37DB,16,
COUNTRY_9891,BRAND_37DB,17,
COUNTRY_9891,BRAND_37DB,18,
COUNTRY_9891,BRAND_37DB,19,
COUNTRY_9891,BRAND_37DB,20,
COUNTRY_9891,BRAND_37DB,21,
COUNTRY_9891,BRAND_37DB,22,
COUNTRY_9891,BRAND_37DB,23,
COUNTRY_9891,BRAND_FB8A,0,0.0
COUNTRY_9891,BRAND_FB8A,1,1.0
COUNTRY_9891,BRAND_FB8A,2,1.0
COUNTRY_9891,BRAND_FB8A,3,1.0
COUNTRY_9891,BRAND_FB8A,4,1.0
COUNTRY_9891,BRAND_FB8A,5,1.0
COUNTRY_9891,BRAND_FB8A,6,1.0
COUNTRY_9891,BRAND_FB8A,7,1.0
COUNTRY_9891,BRAND_FB8A,8,1.0
COUNTRY_9891,BRAND_FB8A,9,1.0
COUNTRY_9891,BRAND_FB8A,10,1.0
COUNTRY_9891,BRAND_FB8A,11,1.0
COUNTRY_9891,BRAND_FB8A,12,1.0
COUNTRY_9891,BRAND_FB8A,13,1.0
COUNTRY_9891,BRAND_FB8A,14,1.0
COUNTRY_9891,BRAND_FB8A,15,1.0
COUNTRY_9891,BRAND_FB8A,16,1.0
COUNTRY_9891,BRAND_FB8A,17,1.0
COUNTRY_9891,BRAND_FB8A,18,1.0
COUNTRY_9891,BRAND_FB8A,19,1.0
COUNTRY_9891,BRAND_FB8A,20,1.0
COUNTRY_9891,BRAND_FB8A,21,1.0
COUNTRY_9891,BRAND_FB8A,22,1.0
COUNTRY_9891,BRAND_FB8A,23,1.0
COUNTRY_9891,BRAND_568F,0,0.0
COUNTRY_9891,BRAND_568F,1,6.0
COUNTRY_9891,BRAND_568F,2,7.0
COUNTRY_9891,BRAND_568F,3,9.0
COUNTRY_9891,BRAND_568F,4,9.0
COUNTRY_9891,BRAND_568F,5,9.0
COUNTRY_9891,BRAND_568F,6,11.0
COUNTRY_9891,BRAND_568F,7,11.0
COUNTRY_9891,BRAND_568F,8,11.0
COUNTRY_9891,BRAND_568F,9,11.0
COUNTRY_9891,BRAND_568F,10,11.0
COUNTRY_9891,BRAND_568F,11,11.0
COUNTRY_9891,BRAND_568F,12,11.0
COUNTRY_9891,BRAND_568F,13,11.0
COUNTRY_9891,BRAND_568F,14,11.0
COUNTRY_9891,BRAND_568F,15,11.0
COUNTRY_9891,BRAND_568F,16,11.0
COUNTRY_9891,BRAND_568F,17,11.0
COUNTRY_9891,BRAND_568F,18,11.0
COUNTRY_9891,BRAND_568F,19,11.0
COUNTRY_9891,BRAND_568F,20,11.0
COUNTRY_9891,BRAND_568F,21,11.0
COUNTRY_9891,BRAND_568F,22,11.0
COUNTRY_9891,BRAND_568F,23,11.0
COUNTRY_9891,BRAND_9671,0,15.0
COUNTRY_9891,BRAND_9671,1,15.0
COUNTRY_9891,BRAND_9671,2,15.0
COUNTRY_9891,BRAND_9671,3,15.0
COUNTRY_9891,BRAND_9671,4,15.0
COUNTRY_9891,BRAND_9671,5,15.0
COUNTRY_9891,BRAND_9671,6,15.0
COUNTRY_9891,BRAND_9671,7,15.0
COUNTRY_9891,BRAND_9671,8,16.0
COUNTRY_9891,BRAND_9671,9,16.0
COUNTRY_9891,BRAND_9671,10,16.0
COUNTRY_9891,BRAND_9671,11,16.0
COUNTRY_9891,BRAND_9671,12,16.0
COUNTRY_9891,BRAND_9671,13,16.0
COUNTRY_9891,BRAND_9671,14,16.0
COUNTRY_9891,BRAND_9671,15,16.0
COUNTRY_9891,BRAND_9671,16,16.0
COUNTRY_9891,BRAND_9671,17,16.0
COUNTRY_9891,BRAND_9671,18,16.0
COUNTRY_9891,BRAND_9671,19,16.0
COUNTRY_9891,BRAND_9671,20,16.0
COUNTRY_9891,BRAND_9671,21,16.0
COUNTRY_9891,BRAND_9671,22,16.0
COUNTRY_9891,BRAND_9671,23,16.0
COUNTRY_9891,BRAND_1147,0,
COUNTRY_9891,BRAND_1147,1,
COUNTRY_9891,BRAND_1147,2,
COUNTRY_9891,BRAND_1147,3,
COUNTRY_9891,BRAND_1147,4,
COUNTRY_9891,BRAND_1147,5,
COUNTRY_9891,BRAND_1147,6,
COUNTRY_9891,BRAND_1147,7,
COUNTRY_9891,BRAND_1147,8,
COUNTRY_9891,BRAND_1147,9,
COUNTRY_9891,BRAND_1147,10,
COUNTRY_9891,BRAND_1147,11,
COUNTRY_9891,BRAND_1147,12,
COUNTRY_9891,BRAND_1147,13,
COUNTRY_9891,BRAND_1147,14,
COUNTRY_9891,BRAND_1147,15,
COUNTRY_9891,BRAND_1147,16,
COUNTRY_9891,BRAND_1147,17,
COUNTRY_9891,BRAND_1147,18,
COUNTRY_9891,BRAND_1147,19,
COUNTRY_9891,BRAND_1147,20,
COUNTRY_9891,BRAND_1147,21,
COUNTRY_9891,BRAND_1147,22,
COUNTRY_9891,BRAND_1147,23,
COUNTRY_9891,BRAND_BA21,0,14.0
COUNTRY_9891,BRAND_BA21,1,15.0
COUNTRY_9891,BRAND_BA21,2,15.0
COUNTRY_9891,BRAND_BA21,3,15.0
COUNTRY_9891,BRAND_BA21,4,15.0
COUNTRY_9891,BRAND_BA21,5,15.0
COUNTRY_9891,BRAND_BA21,6,15.0
COUNTRY_9891,BRAND_BA21,7,15.0
COUNTRY_9891,BRAND_BA21,8,15.0
COUNTRY_9891,BRAND_BA21,9,15.0
COUNTRY_9891,BRAND_BA21,10,15.0
COUNTRY_9891,BRAND_BA21,11,15.0
COUNTRY_9891,BRAND_BA21,12,15.0
COUNTRY_9891,BRAND_BA21,13,15.0
COUNTRY_9891,BRAND_BA21,14,15.0
COUNTRY_9891,BRAND_BA21,15,15.0
COUNTRY_9891,BRAND_BA21,16,15.0
COUNTRY_9891,BRAND_BA21,17,15.0
COUNTRY_9891,BRAND_BA21,18,15.0
COUNTRY_9891,BRAND_BA21,19,15.0
COUNTRY_9891,BRAND_BA21,20,15.0
COUNTRY_9891,BRAND_BA21,21,15.0
COUNTRY_9891,BRAND_BA21,22,15.0
COUNTRY_9891,BRAND_BA21,23,15.0
COUNTRY_9891,BRAND_5375,0,0.0
COUNTRY_9891,BRAND_5375,1,0.0
COUNTRY_9891,BRAND_5375,2,0.0
COUNTRY_9891,BRAND_5375,3,0.0
COUNTRY_9891,BRAND_5375,4,0.0
COUNTRY_9891,BRAND_5375,5,0.0
COUNTRY_9891,BRAND_5375,6,0.0
COUNTRY_9891,BRAND_5375,7,0.0
COUNTRY_9891,BRAND_5375,8,0.0
COUNTRY_9891,BRAND_5375,9,0.0
COUNTRY_9891,BRAND_5375,10,0.0
COUNTRY_9891,BRAND_5375,11,0.0
COUNTRY_9891,BRAND_5375,12,3.0
COUNTRY_9891,BRAND_5375,13,3.0
COUNTRY_9891,BRAND_5375,14,3.0
COUNTRY_9891,BRAND_5375,15,3.0
COUNTRY_9891,BRAND_5375,16,3.0
COUNTRY_9891,BRAND_5375,17,3.0
COUNTRY_9891,BRAND_5375,18,3.0
COUNTRY_9891,BRAND_5375,19,3.0
COUNTRY_9891,BRAND_5375,20,3.0
COUNTRY_9891,BRAND_5375,21,3.0
COUNTRY_9891,BRAND_5375,22,3.0
COUNTRY_9891,BRAND_5375,23,3.0
COUNTRY_9891,BRAND_B966,0,2.0
COUNTRY_9891,BRAND_B966,1,2.0
COUNTRY_9891,BRAND_B966,2,2.0
COUNTRY_9891,BRAND_B966,3,2.0
COUNTRY_9891,BRAND_B966,4,2.0
COUNTRY_9891,BRAND_B966,5,2.0
COUNTRY_9891,BRAND_B966,6,2.0
COUNTRY_9891,BRAND_B966,7,2.0
COUNTRY_9891,BRAND_B966,8,2.0
COUNTRY_9891,BRAND_B966,9,2.0
COUNTRY_9891,BRAND_B966,10,2.0
COUNTRY_9891,BRAND_B966,11,2.0
COUNTRY_9891,BRAND_B966,12,2.0
COUNTRY_9891,BRAND_B966,13,2.0
COUNTRY_9891,BRAND_B966,14,2.0
COUNTRY_9891,BRAND_B966,15,2.0
COUNTRY_9891,BRAND_B966,16,2.0
COUNTRY_9891,BRAND_B966,17,2.0
COUNTRY_9891,BRAND_B966,18,2.0
COUNTRY_9891,BRAND_B966,19,2.0
COUNTRY_9891,BRAND_B966,20,2.0
COUNTRY_9891,BRAND_B966,21,2.0
COUNTRY_9891,BRAND_B966,22,2.0
COUNTRY_9891,BRAND_B966,23,2.0
COUNTRY_9891,BRAND_A438,0,3.0
COUNTRY_9891,BRAND_A438,1,3.0
COUNTRY_9891,BRAND_A438,2,3.0
COUNTRY_9891,BRAND_A438,3,3.0
COUNTRY_9891,BRAND_A438,4,3.0
COUNTRY_9891,BRAND_A438,5,3.0
COUNTRY_9891,BRAND_A438,6,3.0
COUNTRY_9891,BRAND_A438,7,3.0
COUNTRY_9891,BRAND_A438,8,3.0
COUNTRY_9891,BRAND_A438,9,3.0
COUNTRY_9891,BRAND_A438,10,3.0
COUNTRY_9891,BRAND_A438,11,3.0
COUNTRY_9891,BRAND_A438,12,3.0
COUNTRY_9891,BRAND_A438,13,3.0
COUNTRY_9891,BRAND_A438,14,3.0
COUNTRY_9891,BRAND_A438,15,3.0
COUNTRY_9891,BRAND_A438,16,3.0
COUNTRY_9891,BRAND_A438,17,3.0
COUNTRY_9891,BRAND_A438,18,3.0
COUNTRY_9891,BRAND_A438,19,3.0
COUNTRY_9891,BRAND_A438,20,3.0
COUNTRY_9891,BRAND_A438,21,3.0
COUNTRY_9891,BRAND_A438,22,3.0
COUNTRY_9891,BRAND_A438,23,3.0
COUNTRY_9891,BRAND_2F6C,0,
COUNTRY_9891,BRAND_2F6C,1,
COUNTRY_9891,BRAND_2F6C,2,
COUNTRY_9891,BRAND_2F6C,3,
COUNTRY_9891,BRAND_2F6C,4,
COUNTRY_9891,BRAND_2F6C,5,
COUNTRY_9891,BRAND_2F6C,6,
COUNTRY_9891,BRAND_2F6C,7,
COUNTRY_9891,BRAND_2F6C,8,
COUNTRY_9891,BRAND_2F6C,9,
COUNTRY_9891,BRAND_2F6C,10,
COUNTRY_9891,BRAND_2F6C,11,
COUNTRY_9891,BRAND_2F6C,12,
COUNTRY_9891,BRAND_2F6C,13,
COUNTRY_9891,BRAND_2F6C,14,
COUNTRY_9891,BRAND_2F6C,15,
COUNTRY_9891,BRAND_2F6C,16,
COUNTRY_9891,BRAND_2F6C,17,
COUNTRY_9891,BRAND_2F6C,18,
COUNTRY_9891,BRAND_2F6C,19,
COUNTRY_9891,BRAND_2F6C,20,
COUNTRY_9891,BRAND_2F6C,21,
COUNTRY_9891,BRAND_2F6C,22,
COUNTRY_9891,BRAND_2F6C,23,
COUNTRY_9891,BRAND_22A8,0,
COUNTRY_9891,BRAND_22A8,1,
COUNTRY_9891,BRAND_22A8,2,
COUNTRY_9891,BRAND_22A8,3,
COUNTRY_9891,BRAND_22A8,4,
COUNTRY_9891,BRAND_22A8,5,
COUNTRY_9891,BRAND_22A8,6,
COUNTRY_9891,BRAND_22A8,7,
COUNTRY_9891,BRAND_22A8,8,
COUNTRY_9891,BRAND_22A8,9,
COUNTRY_9891,BRAND_22A8,10,
COUNTRY_9891,BRAND_22A8,11,
COUNTRY_9891,BRAND_22A8,12,
COUNTRY_9891,BRAND_22A8,13,
COUNTRY_9891,BRAND_22A8,14,
COUNTRY_9891,BRAND_22A8,15,
COUNTRY_9891,BRAND_22A8,16,
COUNTRY_9891,BRAND_22A8,17,
COUNTRY_9891,BRAND_22A8,18,
COUNTRY_9891,BRAND_22A8,19,
COUNTRY_9891,BRAND_22A8,20,
COUNTRY_9891,BRAND_22A8,21,
COUNTRY_9891,BRAND_22A8,22,
COUNTRY_9891,BRAND_22A8,23,
COUNTRY_9891,BRAND_B137,0,0.0
COUNTRY_9891,BRAND_B137,1,0.0
COUNTRY_9891,BRAND_B137,2,0.0
COUNTRY_9891,BRAND_B137,3,0.0
COUNTRY_9891,BRAND_B137,4,0.0
COUNTRY_9891,BRAND_B137,5,0.0
COUNTRY_9891,BRAND_B137,6,0.0
COUNTRY_9891,BRAND_B137,7,0.0
COUNTRY_9891,BRAND_B137,8,0.0
COUNTRY_9891,BRAND_B137,9,0.0
COUNTRY_9891,BRAND_B137,10,0.0
COUNTRY_9891,BRAND_B137,11,0.0
COUNTRY_9891,BRAND_B137,12,1.0
COUNTRY_9891,BRAND_B137,13,1.0
COUNTRY_9891,BRAND_B137,14,1.0
COUNTRY_9891,BRAND_B137,15,1.0
COUNTRY_9891,BRAND_B137,16,1.0
COUNTRY_9891,BRAND_B137,17,1.0
COUNTRY_9891,BRAND_B137,18,1.0
COUNTRY_9891,BRAND_B137,19,1.0
COUNTRY_9891,BRAND_B137,20,1.0
COUNTRY_9891,BRAND_B137,21,1.0
COUNTRY_9891,BRAND_B137,22,1.0
COUNTRY_9891,BRAND_B137,23,1.0
COUNTRY_9891,BRAND_C20B,0,1.0
COUNTRY_9891,BRAND_C20B,1,1.0
COUNTRY_9891,BRAND_C20B,2,1.0
COUNTRY_9891,BRAND_C20B,3,1.0
COUNTRY_9891,BRAND_C20B,4,1.0
COUNTRY_9891,BRAND_C20B,5,1.0
COUNTRY_9891,BRAND_C20B,6,1.0
COUNTRY_9891,BRAND_C20B,7,1.0
COUNTRY_9891,BRAND_C20B,8,1.0
COUNTRY_9891,BRAND_C20B,9,1.0
COUNTRY_9891,BRAND_C20B,10,1.0
COUNTRY_9891,BRAND_C20B,11,1.0
COUNTRY_9891,BRAND_C20B,12,1.0
COUNTRY_9891,BRAND_C20B,13,1.0
COUNTRY_9891,BRAND_C20B,14,1.0
COUNTRY_9891,BRAND_C20B,15,1.0
COUNTRY_9891,BRAND_C20B,16,1.0
COUNTRY_9891,BRAND_C20B,17,1.0
COUNTRY_9891,BRAND_C20B,18,1.0
COUNTRY_9891,BRAND_C20B,19,1.0
COUNTRY_9891,BRAND_C20B,20,1.0
COUNTRY_9891,BRAND_C20B,21,1.0
COUNTRY_9891,BRAND_C20B,22,1.0
COUNTRY_9891,BRAND_C20B,23,1.0
COUNTRY_9891,BRAND_15B2,0,4.0
COUNTRY_9891,BRAND_15B2,1,4.0
COUNTRY_9891,BRAND_15B2,2,4.0
COUNTRY_9891,BRAND_15B2,3,4.0
COUNTRY_9891,BRAND_15B2,4,4.0
COUNTRY_9891,BRAND_15B2,5,4.0
COUNTRY_9891,BRAND_15B2,6,4.0
COUNTRY_9891,BRAND_15B2,7,5.0
COUNTRY_9891,BRAND_15B2,8,5.0
COUNTRY_9891,BRAND_15B2,9,5.0
COUNTRY_9891,BRAND_15B2,10,5.0
COUNTRY_9891,BRAND_15B2,11,5.0
COUNTRY_9891,BRAND_15B2,12,5.0
COUNTRY_9891,BRAND_15B2,13,5.0
COUNTRY_9891,BRAND_15B2,14,5.0
COUNTRY_9891,BRAND_15B2,15,5.0
COUNTRY_9891,BRAND_15B2,16,5.0
COUNTRY_9891,BRAND_15B2,17,5.0
COUNTRY_9891,BRAND_15B2,18,5.0
COUNTRY_9891,BRAND_15B2,19,5.0
COUNTRY_9891,BRAND_15B2,20,5.0
COUNTRY_9891,BRAND_15B2,21,5.0
COUNTRY_9891,BRAND_15B2,22,5.0
COUNTRY_9891,BRAND_15B2,23,5.0
COUNTRY_9891,BRAND_26BF,0,
COUNTRY_9891,BRAND_26BF,1,
COUNTRY_9891,BRAND_26BF,2,
COUNTRY_9891,BRAND_26BF,3,
COUNTRY_9891,BRAND_26BF,4,
COUNTRY_9891,BRAND_26BF,5,
COUNTRY_9891,BRAND_26BF,6,
COUNTRY_9891,BRAND_26BF,7,
COUNTRY_9891,BRAND_26BF,8,
COUNTRY_9891,BRAND_26BF,9,
COUNTRY_9891,BRAND_26BF,10,
COUNTRY_9891,BRAND_26BF,11,
COUNTRY_9891,BRAND_26BF,12,
COUNTRY_9891,BRAND_26BF,13,
COUNTRY_9891,BRAND_26BF,14,
COUNTRY_9891,BRAND_26BF,15,
COUNTRY_9891,BRAND_26BF,16,
COUNTRY_9891,BRAND_26BF,17,
COUNTRY_9891,BRAND_26BF,18,
COUNTRY_9891,BRAND_26BF,19,
COUNTRY_9891,BRAND_26BF,20,
COUNTRY_9891,BRAND_26BF,21,
COUNTRY_9891,BRAND_26BF,22,
COUNTRY_9891,BRAND_26BF,23,
COUNTRY_9891,BRAND_5D2C,0,1.0
COUNTRY_9891,BRAND_5D2C,1,1.0
COUNTRY_9891,BRAND_5D2C,2,1.0
COUNTRY_9891,BRAND_5D2C,3,1.0
COUNTRY_9891,BRAND_5D2C,4,1.0
COUNTRY_9891,BRAND_5D2C,5,1.0
COUNTRY_9891,BRAND_5D2C,6,1.0
COUNTRY_9891,BRAND_5D2C,7,1.0
COUNTRY_9891,BRAND_5D2C,8,1.0
COUNTRY_9891,BRAND_5D2C,9,1.0
COUNTRY_9891,BRAND_5D2C,10,2.0
COUNTRY_9891,BRAND_5D2C,11,2.0
COUNTRY_9891,BRAND_5D2C,12,2.0
COUNTRY_9891,BRAND_5D2C,13,2.0
COUNTRY_9891,BRAND_5D2C,14,2.0
COUNTRY_9891,BRAND_5D2C,15,2.0
COUNTRY_9891,BRAND_5D2C,16,2.0
COUNTRY_9891,BRAND_5D2C,17,2.0
COUNTRY_9891,BRAND_5D2C,18,2.0
COUNTRY_9891,BRAND_5D2C,19,2.0
COUNTRY_9891,BRAND_5D2C,20,2.0
COUNTRY_9891,BRAND_5D2C,21,2.0
COUNTRY_9891,BRAND_5D2C,22,2.0
COUNTRY_9891,BRAND_5D2C,23,2.0
COUNTRY_9891,BRAND_3CB9,0,8.0
COUNTRY_9891,BRAND_3CB9,1,8.0
COUNTRY_9891,BRAND_3CB9,2,8.0
